ranking,song,band_singer,songurl,titletext,url,year,lyrics,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
60,I Do!!,Toya,/wiki/I_Do!!,I Do!!,/wiki/Toya_(singer),2001,"He was a six-foot stallion
Say, a storybook thug
He was the kind that made you wonder
How he put down the love
He had a hanky in his pocket
A phat rock in his ear
He made my heart start palpitatin'
Every time he came near (I do!!)
He got a spankin' new Range
For that tight wardrobe
His pants was saggin'
He was plaided
And his hair was cornrowed
He had his wrists bling-blingin'
And his long legs was bowed
He tried to push up on me
But I knew he had me at go

I do!!
I wonder if you feel the same way I do
I can see it in your eyes
I entice you
So come on, shorty
If you think you can roll
With an iced out player
Ballin' out of control
'Cause I do
I wonder if you feel the same way I do
I can see it in your eyes
I entice you
So come on, shorty
If you think you can roll
With an iced out player
Ballin' out of control
I do!!
You might also like
Me and my crew started groovin'
Made our way to the floor
It's time to activate my plan
And give this hottie a show
I shook my hips, took a dip
And rolled my tongue 'cross my lips
And when he took his place to dance with me
I felt fingertips (I do!!)
On the small of my back
So I had to react
Like I was playin' hard to get
And told that boy to step back
But when I looked deep in his eyes
All I could see was his soul
I'm 'bout to make this guy my man
That I can tell you for sure

I do!!
I wonder if you feel the same way I do
I can see it in your eyes
I entice you
So come on, shorty
If you think you can roll
With an iced out player
Ballin' out of control
'Cause I do
I wonder if you feel the same way I do
I can see it in your eyes
I entice you
So come on, shorty
If you think you can roll
With an iced out player
Ballin' out of control
I do!!
Watch me drop, drop
Shake it for the fellas who know
Watch me pop, pop my hips
As I dip and roll
And watch me stop, stop traffic
As I walk through the room
Knowin' all the papis want me
But all I want is you (I do!!)
Watch me drop, drop
Shake it for the fellas who know
Watch me pop, pop my hips
As I dip and roll
And watch me stop, stop traffic
As I walk through the room
Knowin' all the papis want me
But all I want is you

I do!!
I wonder if you feel the same way I do
I can see it in your eyes
I entice you
So come on, shorty
If you think you can roll
With an iced out player
Ballin' out of control
'Cause I do
I wonder if you feel the same way I do
I can see it in your eyes
I entice you
So come on, shorty
If you think you can roll
With an iced out player
Ballin' out of control
'Cause I do
I wonder if you feel the same way I do
I can see it in your eyes
I entice you
So come on, shorty
If you think you can roll
With an iced out player
Ballin' out of control
'Cause I do
I wonder if you feel the same way I do
I can see it in your eyes
I entice you
So come on, shorty
If you think you can roll
With an iced out player
Ballin' out of control
I do!!2Embed",spotify:track:0NdEFLohwfZpyncrBCq1ZY,0.781,0.583,6,-7.83,0,0.06280000000000001,0.0859,0.00216,0.058,0.91,156.264,audio_features,0NdEFLohwfZpyncrBCq1ZY,https://api.spotify.com/v1/tracks/0NdEFLohwfZpyncrBCq1ZY,https://api.spotify.com/v1/audio-analysis/0NdEFLohwfZpyncrBCq1ZY,213493,4
100,I Do!!,Toya,/wiki/I_Do!!,I Do!!,/wiki/Toya_(singer),2002,"He was a six-foot stallion
Say, a storybook thug
He was the kind that made you wonder
How he put down the love
He had a hanky in his pocket
A phat rock in his ear
He made my heart start palpitatin'
Every time he came near (I do!!)
He got a spankin' new Range
For that tight wardrobe
His pants was saggin'
He was plaided
And his hair was cornrowed
He had his wrists bling-blingin'
And his long legs was bowed
He tried to push up on me
But I knew he had me at go

I do!!
I wonder if you feel the same way I do
I can see it in your eyes
I entice you
So come on, shorty
If you think you can roll
With an iced out player
Ballin' out of control
'Cause I do
I wonder if you feel the same way I do
I can see it in your eyes
I entice you
So come on, shorty
If you think you can roll
With an iced out player
Ballin' out of control
I do!!
You might also like
Me and my crew started groovin'
Made our way to the floor
It's time to activate my plan
And give this hottie a show
I shook my hips, took a dip
And rolled my tongue 'cross my lips
And when he took his place to dance with me
I felt fingertips (I do!!)
On the small of my back
So I had to react
Like I was playin' hard to get
And told that boy to step back
But when I looked deep in his eyes
All I could see was his soul
I'm 'bout to make this guy my man
That I can tell you for sure

I do!!
I wonder if you feel the same way I do
I can see it in your eyes
I entice you
So come on, shorty
If you think you can roll
With an iced out player
Ballin' out of control
'Cause I do
I wonder if you feel the same way I do
I can see it in your eyes
I entice you
So come on, shorty
If you think you can roll
With an iced out player
Ballin' out of control
I do!!
Watch me drop, drop
Shake it for the fellas who know
Watch me pop, pop my hips
As I dip and roll
And watch me stop, stop traffic
As I walk through the room
Knowin' all the papis want me
But all I want is you (I do!!)
Watch me drop, drop
Shake it for the fellas who know
Watch me pop, pop my hips
As I dip and roll
And watch me stop, stop traffic
As I walk through the room
Knowin' all the papis want me
But all I want is you

I do!!
I wonder if you feel the same way I do
I can see it in your eyes
I entice you
So come on, shorty
If you think you can roll
With an iced out player
Ballin' out of control
'Cause I do
I wonder if you feel the same way I do
I can see it in your eyes
I entice you
So come on, shorty
If you think you can roll
With an iced out player
Ballin' out of control
'Cause I do
I wonder if you feel the same way I do
I can see it in your eyes
I entice you
So come on, shorty
If you think you can roll
With an iced out player
Ballin' out of control
'Cause I do
I wonder if you feel the same way I do
I can see it in your eyes
I entice you
So come on, shorty
If you think you can roll
With an iced out player
Ballin' out of control
I do!!2Embed",spotify:track:0NdEFLohwfZpyncrBCq1ZY,0.781,0.583,6,-7.83,0,0.06280000000000001,0.0859,0.00216,0.058,0.91,156.264,audio_features,0NdEFLohwfZpyncrBCq1ZY,https://api.spotify.com/v1/tracks/0NdEFLohwfZpyncrBCq1ZY,https://api.spotify.com/v1/audio-analysis/0NdEFLohwfZpyncrBCq1ZY,213493,4
96,I Don't Wanna,Aaliyah,/wiki/I_Don%27t_Wanna_(Aaliyah_song),I Don't Wanna,/wiki/Aaliyah,2000,"Ooh, yeah-yeah-yeah
Oh-oh, oh-yeah-yeah

I don't wanna be
Be without you, be without you
I don't wanna live
Live without you, live without you
I don't wanna go
Go without you, go without you
I don't wanna be alone

When we hooked up
We sat down, made an agreement
We vowed that, that we'd always
Be together through whatever
We said that no one would ever get between us
This love would never, ever leave us
That was awhile ago
But now lately it feels like, I mean, I feel like
All we do is fight every single night
Can't make it tight, can't get it right
I just wanna go back and take it way back
All the way back, can we start again?
Do it over, can we straighten it out?
Can we work it out?
You might also like
'Cause I don't wanna be
Be without you, be without you
I don't wanna live
Live without you, live without you
I don't wanna go
Go without you, go without you
See sugar, I don't wanna be alone
I don't wanna be
Be without you, be without you
I don't wanna live
Live without you, live without you
I don't wanna go
Go without you, go without you
Sugar, I don't wanna be alone

Do you realize?
I can't sleep without you, think without you
Eat without you, speak without you
Be without you, I can't even breathe without you
I can't feel without you
Deal without you, spend without you
My whole world is upside down
Don't wanna go out
'Cause I can't ride without you
Feel like I'm gon' die without you
What is a girl supposed to do?
When I spend my last dime to be in your life
I don't wanna be without you
I don't wanna be
Be without you, be without you
Said, I can't live
Live without you, live without you
I can't go
Go without you, go without you
Said, I don't wanna be alone
Said, I can't be
Be without you, be without you
Said, I can't live
Live without you, live without you
I don't wanna go
Go without you, go without you
Said, I don't wanna be alone

How can this be?
That it's not workin' out (That it's not workin' out)
We vowed to be always together (Yeah)
It's hurtin' me that we don't talk no more
It wasn't supposed to be this way
Where did we go wrong?
We both made mistakes, we gotta carry on

I don't wanna be
Be without you, be without you
I don't wanna live
Live without you, live without you
I don't wanna go
Go without you, go without you
I don't wanna be alone
I don't wanna be (Hear me)
Be without you, be without you
I don't wanna live
Live without you, live without you
I don't wanna go
Go without you, go without you
I don't wanna be alone
I don't wanna be
Be without you, be without you
I don't wanna live
Live without you, live without you
I don't wanna go
Go without you, go without you
I don't wanna be alone (Yeah, baby)

I don't wanna be
Be without you, be without you
I don't wanna live (Do you hear me?)
Live without you, live without you
I don't wanna go (Baby, are you listening?)
Go without you, go without you
I don't wanna be alone (What you do to me, what you do to me?)

Mmm
Don't wanna be
Oh, yeah3Embed",spotify:track:5J1LBuPcII426fjeXy8Bv1,0.707,0.514,9,-7.286,0,0.0355,0.517,0,0.28600000000000003,0.687,130.02,audio_features,5J1LBuPcII426fjeXy8Bv1,https://api.spotify.com/v1/tracks/5J1LBuPcII426fjeXy8Bv1,https://api.spotify.com/v1/audio-analysis/5J1LBuPcII426fjeXy8Bv1,256560,4
7,I Don't Wanna Know,Mario Winans,/wiki/I_Don%27t_Wanna_Know_(Mario_Winans_song),I Don't Wanna Know,/wiki/Mario_Winans,2004,"Hold up, let me answer my phone
Some bitch callin' me about some bullshit probably
I'ma call you right back, I'm doin' this mixtape right now
Now back to what I was sayin'...
I just can't believe this, man
It's just another night of these thoughts
Can't get this out of my head
Yeah

Somebody said they saw you
The person you were kissing wasn't me
And I would never ask you
I just kept it to myself

I don't wanna know
If you're playin' me, keep it on the low
'Cause my heart can't take it anymore
And if you're creepin', please don't let it show
Oh, baby
I don't wanna know
Oh, oh, baby
I think about it when I hold you
When lookin' in your eyes, I can't believe
I don't need to know the truth
Baby, keep it to yourself
You might also like
I don't wanna know
If you're playin' me, keep it on the low
'Cause my heart can't take it anymore
And if you're creepin', please don't let it show
Oh, baby
I don't wanna know

Did he touch you better than me? (Touch you better than me)
Did he watch you fall asleep? (Watch you fall asleep, baby)
Did you show him all those things that you used to do to me? (Oh, do to me, baby)
If you're better off that way (Better off that way)
Baby, all that I can say (All that I can say)
Just gonna do your thing and don't come back to me
(Oh, stay away from me, baby)
I don't wanna know where your whereabouts or how you're movin'
I know when you in the house or when you're cruisin' (That's right)
It's been proven, my love you're abusin'
And I can't understand how a man got you choosin' (Yeah)
Undecided, I came and provided
My undivided, you came and denied it (Why?)
Don't even try it, I know when you lyin' (I know when you lyin')
Don't even do that, I know why you cryin' (Stop cryin')
I'm not applyin' no pressure, just wanna let you know
That I don't wanna let you go (I don't wanna let you go)
And I don't wanna let you leave
Can't say I didn't let you breathe
Gave you extra cheese (C'mon), put you in the SUV
You wanted ice so I made you freeze
Made you hot like the West Indies (That's right)
Now it's time you invest in me
'Cause if not, then it's best you leave
Holla, yeah
I don't wanna know
If you're playin' me, keep it on the low
'Cause my heart can't take it anymore
And if you're creepin', please don't let it show
Oh, baby
I don't wanna know
If you're playin' me, keep it on the low
'Cause my heart can't take it anymore
And if you're creepin', please don't let it show
Oh, baby
I don't wanna know
If you're playin' me, keep it on the low
'Cause my heart can't take it anymore
And if you're creepin', please don't let it show
Oh, baby, I don't wanna know15Embed",spotify:track:28KdK3DzO2WOUwPLkR0qsR,0.833,0.44,11,-8.173,0,0.0497,0.123,4.38e-5,0.131,0.424,97.01,audio_features,28KdK3DzO2WOUwPLkR0qsR,https://api.spotify.com/v1/tracks/28KdK3DzO2WOUwPLkR0qsR,https://api.spotify.com/v1/audio-analysis/28KdK3DzO2WOUwPLkR0qsR,256013,4
7,I Don't Wanna Know,P. Diddy,/wiki/I_Don%27t_Wanna_Know_(Mario_Winans_song),I Don't Wanna Know,/wiki/Sean_Combs,2004,"Hold up, let me answer my phone
Some bitch callin' me about some bullshit probably
I'ma call you right back, I'm doin' this mixtape right now
Now back to what I was sayin'...
I just can't believe this, man
It's just another night of these thoughts
Can't get this out of my head
Yeah

Somebody said they saw you
The person you were kissing wasn't me
And I would never ask you
I just kept it to myself

I don't wanna know
If you're playin' me, keep it on the low
'Cause my heart can't take it anymore
And if you're creepin', please don't let it show
Oh, baby
I don't wanna know
Oh, oh, baby
I think about it when I hold you
When lookin' in your eyes, I can't believe
I don't need to know the truth
Baby, keep it to yourself
You might also like
I don't wanna know
If you're playin' me, keep it on the low
'Cause my heart can't take it anymore
And if you're creepin', please don't let it show
Oh, baby
I don't wanna know

Did he touch you better than me? (Touch you better than me)
Did he watch you fall asleep? (Watch you fall asleep, baby)
Did you show him all those things that you used to do to me? (Oh, do to me, baby)
If you're better off that way (Better off that way)
Baby, all that I can say (All that I can say)
Just gonna do your thing and don't come back to me
(Oh, stay away from me, baby)
I don't wanna know where your whereabouts or how you're movin'
I know when you in the house or when you're cruisin' (That's right)
It's been proven, my love you're abusin'
And I can't understand how a man got you choosin' (Yeah)
Undecided, I came and provided
My undivided, you came and denied it (Why?)
Don't even try it, I know when you lyin' (I know when you lyin')
Don't even do that, I know why you cryin' (Stop cryin')
I'm not applyin' no pressure, just wanna let you know
That I don't wanna let you go (I don't wanna let you go)
And I don't wanna let you leave
Can't say I didn't let you breathe
Gave you extra cheese (C'mon), put you in the SUV
You wanted ice so I made you freeze
Made you hot like the West Indies (That's right)
Now it's time you invest in me
'Cause if not, then it's best you leave
Holla, yeah
I don't wanna know
If you're playin' me, keep it on the low
'Cause my heart can't take it anymore
And if you're creepin', please don't let it show
Oh, baby
I don't wanna know
If you're playin' me, keep it on the low
'Cause my heart can't take it anymore
And if you're creepin', please don't let it show
Oh, baby
I don't wanna know
If you're playin' me, keep it on the low
'Cause my heart can't take it anymore
And if you're creepin', please don't let it show
Oh, baby, I don't wanna know15Embed",spotify:track:3lGyEFXTGC9HMyYmX1G1lb,0.73,0.28400000000000003,11,-11.288,0,0.166,0.0268,0.501,0.217,0.484,193.971,audio_features,3lGyEFXTGC9HMyYmX1G1lb,https://api.spotify.com/v1/tracks/3lGyEFXTGC9HMyYmX1G1lb,https://api.spotify.com/v1/audio-analysis/3lGyEFXTGC9HMyYmX1G1lb,225267,4
87,I Hope You Dance,Lee Ann Womack,/wiki/I_Hope_You_Dance_(song),I Hope You Dance,/wiki/Lee_Ann_Womack,2000,"I hope you never lose your sense of wonder
You get your fill to eat, but always keep that hunger
May you never take one single breath for granted
God forbid love ever leave you empty-handed

I hope you still feel small when you stand beside the ocean
Whenever one door closes, I hope one more opens
Promise me that you'll give faith a fighting chance
And when you get the choice to sit it out or dance

I hope you dance
I hope you dance

I hope you never fear those mountains in the distance
Never settle for the path of least resistance
Livin' might mean takin' chances, but they're worth takin'
Lovin' might be a mistake, but it's worth makin'

Don't let some hellbent heart leave you bitter
When you come close to sellin' out, reconsider
Give the heavens above more than just a passing glance
And when you get the choice to sit it out or dance
You might also like
I hope you dance (Time is a wheel in constant motion always)
I hope you dance (Rolling us along)
I hope you dance (Tell me, who wants to look back on their years and wonder)
I hope you dance (Where those years have gone?)

I hope you still feel small when you stand beside the ocean
Whenever one door closes, I hope one more opens
Promise me that you'll give faith a fighting chance
And when you get the choice to sit it out or dance

Dance
I hope you dance
I hope you dance (Time is a wheel in constant motion always)
I hope you dance (Rolling us along)
I hope you dance (Tell me, who wants to look back on their years and wonder)
I hope you dance (Where those years have gone?)

Tell me, who wants to look back on their years and wonder
Where those years have gone?7Embed",spotify:track:65B1tEOv5W294uCKbmEcFV,0.385,0.443,7,-9.627,0,0.0295,0.0632,0,0.0898,0.275,151.278,audio_features,65B1tEOv5W294uCKbmEcFV,https://api.spotify.com/v1/tracks/65B1tEOv5W294uCKbmEcFV,https://api.spotify.com/v1/audio-analysis/65B1tEOv5W294uCKbmEcFV,294533,4
32,I Hope You Dance,Lee Ann Womack,/wiki/I_Hope_You_Dance_(song),I Hope You Dance,/wiki/Lee_Ann_Womack,2001,"I hope you never lose your sense of wonder
You get your fill to eat, but always keep that hunger
May you never take one single breath for granted
God forbid love ever leave you empty-handed

I hope you still feel small when you stand beside the ocean
Whenever one door closes, I hope one more opens
Promise me that you'll give faith a fighting chance
And when you get the choice to sit it out or dance

I hope you dance
I hope you dance

I hope you never fear those mountains in the distance
Never settle for the path of least resistance
Livin' might mean takin' chances, but they're worth takin'
Lovin' might be a mistake, but it's worth makin'

Don't let some hellbent heart leave you bitter
When you come close to sellin' out, reconsider
Give the heavens above more than just a passing glance
And when you get the choice to sit it out or dance
You might also like
I hope you dance (Time is a wheel in constant motion always)
I hope you dance (Rolling us along)
I hope you dance (Tell me, who wants to look back on their years and wonder)
I hope you dance (Where those years have gone?)

I hope you still feel small when you stand beside the ocean
Whenever one door closes, I hope one more opens
Promise me that you'll give faith a fighting chance
And when you get the choice to sit it out or dance

Dance
I hope you dance
I hope you dance (Time is a wheel in constant motion always)
I hope you dance (Rolling us along)
I hope you dance (Tell me, who wants to look back on their years and wonder)
I hope you dance (Where those years have gone?)

Tell me, who wants to look back on their years and wonder
Where those years have gone?7Embed",spotify:track:65B1tEOv5W294uCKbmEcFV,0.385,0.443,7,-9.627,0,0.0295,0.0632,0,0.0898,0.275,151.278,audio_features,65B1tEOv5W294uCKbmEcFV,https://api.spotify.com/v1/tracks/65B1tEOv5W294uCKbmEcFV,https://api.spotify.com/v1/audio-analysis/65B1tEOv5W294uCKbmEcFV,294533,4
56,I Just Wanna Love U (Give It 2 Me),Jay-Z,/wiki/I_Just_Wanna_Love_U_(Give_It_2_Me),I Just Wanna Love U (Give It 2 Me),/wiki/Jay-Z,2001,"
Let's go (Hov')
Uh-huh, Hov'
You are not ready (Hov')
Unstoppable (Dynasty)
Young Hova

I'm a hustler baby (Hov', I'm a hustler)
I just want you to know (Hov', I wanna let you know)
It ain't where I been (It ain't where I been, Hov')
But where I'm 'bout to go (Top of the world! Young Hova, holla)
Now I just wanna love ya! (Just wanna love you, Hov')
But be who I am (You know you love me, Hov')
And with all this cash (Mo' money, mo' problems)
You'll forget your man

Now give it to me
Gimme that funk, that sweet, that nasty, that gushy stuff
But don't bullshit me
C'mon, gimme that funk, that sweet, that nasty, that gushy stuff

Yeah, uhh, yeah
When the Remy's in the system, ain't no tellin'
Will I fuck 'em? Will I diss 'em? That's what they be yellin'
I'm a pimp by blood, not relation
Y'all be chasin', I replace them, huh?
Drunk off Cris', mami on E
Can't keep her little model hands off me
Both in the club, high, singing off key
""And I wish I never met her at all!""
It gets better, ordered another round
It's, about, to go, down
Got six model chicks, six bottles of Cris'
Four Belvederes, got weed everywhere
What do you say, me, you, and your Chloe glasses (uh-huh)
Go somewhere private where we can discuss fashion?
Like, Prada blouse, Gucci bra (okay)
Filth Mart jeans, take that off
You might also like
Give it to me
Gimme that funk, that sweet, that nasty, that gushy stuff
But don't bullshit me
C'mon, gimme that funk, that sweet, that nasty, that gushy stuff
I said give it to me
Gimme that funk, that sweet, that nasty, that gushy stuff
But don't bullshit me
Mama, gimme that funk, that sweet, that nasty, that gushy stuff

Yeah, yeah, yeah, yeah
Yeah, save the narrative, you saving it for marriage
Let's keep it real ma, you saving it for carats
You wanna see how far I'ma go
How much I'ma spend but you already know
Zip, zero, stingy with dinero
Might buy you Cris', but that about it
Might light your wrist, but that about it
Fuck it, I might wife you and buy you nice whips
Ma, but you really gotta ride nice dick
Know how to work your hips and your head's priceless
Profess you love to Hov' and I'll never let you down
Get you bling like the Neptune sound
Okay, hot Hov', too hot to hold
Ladies love me long time like 2Pac's soul
Only way to roll, Jigga and two ladies
I'm too cold, Motorola, two way page me (C'mon)
Give it to me
Gimme that funk, that sweet, that nasty, that gushy stuff
But don't bullshit me
C'mon, gimme that funk, that sweet, that nasty, that gushy stuff
I said give it to me
Gimme that funk, that sweet, that nasty, that gushy stuff
But don't bullshit me
Mama, gimme that funk, that sweet, that nasty, that gushy stuff

I'm a hustler baby (Uh, Hov')
I just want you to know (Hov')
It ain't where I been (Hov')
But where I'm 'bout to go (Ho, ho)
Now I just wanna love ya! (Young Hova)
But be who I am (You know you love me)
And with all this cash (Mo' money, mo' problems)
You'll forget your man

Yeah, yeah, yeah
Same song, I'm back, been around the world
Ro-mancin' girls that dance with girls
From, Club Cheetah to Club Amnesia
The Peanuts in L.A., bubblin' in Dublin
Can't deny me
Why would you want to? You need me
Why don't you try me?
Baby, you want to, believe me (Hov'!)
Give it to me
Gimme that funk, that sweet, that nasty, that gushy stuff
But don't bullshit me
C'mon, gimme that funk, that sweet, that nasty, that gushy stuff
I said give it to me
Gimme that funk, that sweet, that nasty, that gushy stuff
But don't bullshit me
Mama, gimme that funk, that sweet, that nasty, that gushy stuff
Give it to me

Uh, that, that, that, that, uh, huh, uhh24Embed",spotify:track:0s46SltT4On0Z6kglK1I5c,0.8,0.922,4,-5.125,0,0.24,0.301,9.31e-6,0.0352,0.801,98.631,audio_features,0s46SltT4On0Z6kglK1I5c,https://api.spotify.com/v1/tracks/0s46SltT4On0Z6kglK1I5c,https://api.spotify.com/v1/audio-analysis/0s46SltT4On0Z6kglK1I5c,227867,4
7,I Knew I Loved You,Savage Garden,/wiki/I_Knew_I_Loved_You_(Savage_Garden_song),I Knew I Loved You,/wiki/Savage_Garden,2000,"Mmm
Ooh, oh

Maybe it's intuition
But some things you just don't question
Like in your eyes, I see my future in an instant
And there it goes, I think I've found my best friend

I know that it might sound more than a little
Crazy, but I believe...

I knew I loved you before I met you
I think I dreamed you into life
I knew I loved you before I met you
I have been waiting all my life

There's just no rhyme or reason
Only this sense of completion
And in your eyes, I see the missing pieces (I'm searching for)
I think I found my way home
You might also like
I know that it might sound more than a little
Crazy, but I believe...

I knew I loved you before I met you
I think I dreamed you into life
I knew I loved you before I met you
I have been waiting all my life

Ooh, ooh-ooh
Oh, oh-oh, oh
A thousand angels dance around you
Ooh, ooh-ooh
Oh, oh-oh, oh
I am complete now that I've found you

I knew I loved you before I met you
I think I dreamed you into life
I knew I loved you before I met you
I have been waiting all my life
I knew I loved you before I met you
I think I dreamed you into my life
I knew I loved you before I met you
I have been waiting all my life
I knew I loved you before I met you (Ooh, ooh-ooh, ooh)
I knew I loved you
I knew I loved you before I met you (Ooh, ooh-ooh, ooh)
I knew I loved you
I knew I loved you before I met you (Oh, oh, oh, oh, oh, oh)
I knew I loved you before I met you (Yeah, yeah, oh)
I knew I loved you7Embed",spotify:track:6nozDLxeL0TE4MS9GqYU1v,0.61,0.497,9,-9.88,1,0.0279,0.32,6.11e-5,0.0884,0.739,85.031,audio_features,6nozDLxeL0TE4MS9GqYU1v,https://api.spotify.com/v1/tracks/6nozDLxeL0TE4MS9GqYU1v,https://api.spotify.com/v1/audio-analysis/6nozDLxeL0TE4MS9GqYU1v,250360,4
17,I Know What You Want,Busta Rhymes,/wiki/I_Know_What_You_Want,I Know What You Want,/wiki/Busta_Rhymes,2003,"Yeah
Shorty, I know what you need
Got everything you need
I promise I ain't gon' hold out neither
I'ma give it all to you, baby
That's word and bond, bust it

Baby, if you give it to me, I'll give it to you
I know what you want, you know I got it
Baby, if you give it to me, I'll give it to you
As long as you want, you know I got it
Baby, if you give it to me, I'll give it to you
I know what you want, you know I got it
Baby, if you give it to me, I'll give it to you
As long as you want, you know I got it

We been together for a few years (Tell 'em), shed a few tears (Mmhm)
Called each other nicknames like Sugar Plum and Pooh Bear
I'm always on the road (Chyeah), hardly ever home (Huh?)
Always busy this, busy that, can't talk on the phone
I know you aggravated (Huh), walk around frustrated
Patience gettin' short (Huh, huh), how longer can you tolerate it? (Come on, what?)
Listen, Ma, I'm just motivated
I do this for us, stuck on the grind, tryin' to elevate it now
You might also like
Ayo, to really be honest you stuck with me through my whole struggle
Can't even express through words how much the kid loves ya
I'ma stand as a man never above you
Well, I could tell that you different from most, slightly approach you
And the ill shit about it? We don't sex every day (Ahhh)
But when we sex, we tease in a passionate way (Ooh, ooh)
Love the way you touch it, the little elaborate ways (Ooooh)
Got the God feelin' released to relax for the day, it's on you, Ma

Baby, if you give it to me, I'll give it to you
I know what you want, you know I got it
Baby, if you give it to me (Ah-I, I), I'll give it to you
As long as you want, you know I got it
Baby, if you give it to me, I'll give it to you
I know what you want, you know I got it (Mmhmhm)
Baby, if you give it to me, I'll give it to you
As long as you want (Yeah),  shhhh! Mami, listen

I feel your love for me, baby, and how it move through you (Uhh)
I been longin' for the moment to talk the truth to you (Listen)
I'm never home, I always get up and go
Puttin' you through the unnecessary rigmarole
I never meant to put a thousand pounds of stress on your head
I love the way we sleep and how we always cuddle in bed (Uh, eh)
Baby, I stay embracin' your patience, sheddin' your tears with me (Uh)
I ask you, my Mami, please continue to bear with me (Yeah-ooh)
We started out broke, constantly on the roll
Cuttin' up in the streets like we would never get old (Mhm-mhm)
Went from loosies and buses, and fifty cent sodas
And Novas to Hondas to Lexus to Rovers
Mad years passed, still got each other back (Yeah-eh, yeah)
Word is bond, never screwed none of these industry cats, boy
We like Scull and Mulder, walkin' shoulder to shoulder (Yeah)
Milkin' this game, watchin' our seeds gettin' older (Yeah)

Baby, if you give it to me, I'll give it to you (I could give it to you, yuh-I)
I know what you want, you know I got it
Baby, if you give it to me, I'll give it to you
As long as you want, you know I got it (Gonna give it to you, boy)
Baby, if you give it to me, I'll give it to you (Yeah, yeah)
I know what you want, you know I got it
Baby, if you give it to me (Oh, oh), I'll give it to you
As long as you want, you know I got it

Yes, you know I'll die for you (Uh)
And you know I'll ride wit' you (Come on)
I will always try wit' you (Uh)
And give you my love and cry wit' you (Let's go)
I will climb a mountain high (Uh-huh)
Until our love will touch the sky (Uh)
So, baby, come and get more close to me (Mariah)
'Cause this is where your love is supposed to beee, eh-eh-eh (Tell 'em)
I pull up to the house in a yellow Lamborghini
It's been a few months in PA (Huh), you haven't seen me
You lookin' good in that Gucci bikini (Aaah, ah-ooh)
38 carats, your ring lookin' freezy (Mmhm, yeah)
No matter what I do in the world, you never leave me
Fall back, Ma, I'll make your lifestyle easy (Yeah)
I appreciate the things you do to please me (Mmhm, mmhm-mmhm)
Lookin' at my daughter, you'll never do me greasy (No)

Baby, if you give it to me, I'll give it to you (You-ooh, ooooh)
I know what you want, you know I got it
Baby, if you give it to me, I'll give it to you (No, oh)
As long as you want, you know I got it
Baby, if you give it to me, I'll give it to you
I know what you want, you know I got it
Baby, if you give it to me, I'll give it to you (Aah, I-I)
As long as you want, you know I got it

Flipmode Records (Mmhm, baby, give it to me)
J Records (Oh)
Def Jam Records (Yeah)
Busta Rhymes (Baby, if you give it to me)
Mariah (Oh, mmhm)
Flipmode Squad (Yeah), yeah
So beautiful (*whistle note*), ahaha
I knew you gon' give me that high note, Mariah
Ahahahah, hahahah, yeah

Yo! Yo!
Ayo hold the fuck up man!
Slow the fuck down!
Back the fuck up!
Ayo! Listen the fuck up!
Oh! Y'all niggas don't want to listen?
Y'all wanna start that bullshit?
Y'all niggas wanna start a fucking riot?
I'll show you motherfuckers a riot!
None of you motherfuckers gettin' the fuck up in here!
And y'all niggas ride to that!
Yo! Close this fucking door man! We shuttin' this shit down!25Embed",spotify:track:0YImOCkIJ2PWhCXaURCZnY,0.648,0.759,6,-4.315,1,0.306,0.0142,0,0.648,0.518,85.996,audio_features,0YImOCkIJ2PWhCXaURCZnY,https://api.spotify.com/v1/tracks/0YImOCkIJ2PWhCXaURCZnY,https://api.spotify.com/v1/audio-analysis/0YImOCkIJ2PWhCXaURCZnY,324307,4
